LATITUDE,LONGITUDE,reef.alias,Water_Samples,Region,Subregion,Season,waterYear,Date,Mnth,DOC
-17.9239667,146.1437667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-06-10,6,999.2851724999999
-17.9241667,146.1433333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-09-30,9,1001.6273175
-17.9243,146.1429667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2022,2022-06-05,6,1036.849575
-17.9244,146.1423667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-02-05,2,1045.5020591799998
-17.924431566666666,146.1447897,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2014,2014-07-01,7,890.4347887373438
-17.924450366666665,146.14457276666667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2014,2014-09-22,9,832.732438482875
-17.9245,146.1416667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-02-09,2,1079.5787074999998
-17.9246667,146.1432833,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-02-06,2,1038.4510616849998
-17.9247,146.1430333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-07-24,7,1272.4371424924998
-17.9247,146.1431833,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-04-13,4,985.9029066574998
-17.9247,146.1435167,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2020-12-09,12,947.607845
-17.9247167,146.1429167,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-03-30,3,1162.5865183075
-17.9247167,146.1429667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-04-27,4,1292.4399616174999
-17.9247167,146.1429667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-09-28,9,905.7500504949999
-17.9247167,146.14305,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2018,2018-05-11,5,1008.2224675175
-17.9247333,146.14305,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-04-19,4,934.0287789224999
-17.92475,146.1429333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2016-12-19,12,1190.16434483
-17.92475,146.1431167,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2021-12-10,12,902.5365674999999
-17.92475,146.1431333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-04-08,4,1125.7910299999999
-17.9247667,146.1431117,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2016,2016-07-04,7,1233.4401880225
-17.9247667,146.1431167,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-05-11,5,1327.9272118049998
-17.9247667,146.14325,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2020-10-21,10,1001.6273175
-17.9247683,146.1431117,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2017-12-08,12,878.5267886925
-17.9247833,146.1425333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2015-12-10,12,921.48680264
-17.9248,146.14325,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-03-06,3,980.8983133149999
-17.9248167,146.1429167,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-03-21,3,1448.4191315775001
-17.9248167,146.1432,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2019-12-06,12,840.77
-17.9248333,146.14305,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2018-10-11,10,895.8204366849999
-17.9248333,146.14305,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2018-12-05,12,813.2447816574999
-17.9248333,146.1431333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2019-05-26,5,1035.94875
-17.9248733,146.1421882,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2012,2011-12-14,12,1218.2650402099998
-17.924945824999998,146.14378332500002,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2011,2011-02-12,2,1362.2651571779375
-17.92495,146.1426,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2020,2019-10-10,10,980.8983433424999
-17.92495,146.1428833,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-09-18,9,960.2551877799999
-17.924955633333333,146.14402023333332,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2010,2009-10-13,10,738.3015379328889
-17.9249667,146.1428,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-03-28,3,1065.075425
-17.925,146.1431833,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-02-13,2,929.1933605149999
-17.925032033333334,146.14440343333334,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2014,2014-02-07,2,1033.528483454167
-17.9250333,146.1427833,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-03-08,3,1168.5702183425
-17.9250333,146.1431333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2016-10-11,10,1349.0923654274998
-17.92510025,146.14386222500002,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2010,2010-03-05,3,779.7596111289249
-17.9251927,146.14454003333333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2013,2013-02-18,2,941.8864679347727
-17.925200433333334,146.14385803333334,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2012,2012-02-17,2,1010.2586947496999
-17.9252155,146.14341616666667,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2014,2013-10-10,10,825.1767389555467
-17.925222566666665,146.1442325,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2011,2010-10-06,10,817.7984208789687
-17.92524463333333,146.14385696666668,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2012,2012-06-10,6,845.32833965125
-17.9252777,146.1441239,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2009,2009-06-17,6,820.4079731528124
-17.925293566666667,146.14451563333333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2013,2013-06-22,6,995.1798727549998
-17.925343166666668,146.14350323333332,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2012,2011-10-05,10,897.53281192475
-17.9253611,146.14393330000001,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2013,2012-10-10,10,809.7001854199999
-17.925485825,146.143745825,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2011,2011-06-24,6,904.5882307546427
-17.92559316666667,146.14426216666666,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2010,2010-06-25,6,850.9235288775001
-17.925798500000003,146.14247003333332,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2009,2009-02-27,2,1125.9902286815625
-17.9262833,146.1461333,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2010,2010-06-29,6,926.2817439775
-17.9274667,146.1403,Dunk North,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2015,2015-03-26,3,1133.42065742
-17.9487833,146.1852333,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-02-05,2,1050.197339245
-17.9583333,146.19,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-02-12,2,894.3690875
-17.9594833,146.1903667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2016-10-11,10,976.68623578
-17.9597667,146.19045,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2020,2019-10-10,10,960.8799999999999
-17.9598333,146.1904167,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2018,2018-05-11,5,1290.7410657225
-17.9598667,146.1914333,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2017-12-08,12,915.318013095
-17.9598833,146.1905667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2015-12-10,12,870.9769143124998
-17.9599417,146.1908,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2019-05-26,5,1121.0266566575
-17.9599833,146.1900333,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2020-12-09,12,943.3139124999999
-17.9599833,146.1902667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-02-06,2,1018.4327183424999
-17.96,146.19,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-02-10,2,1223.6206249999998
-17.9600833,146.1904667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2019-12-06,12,853.281438315
-17.960115,146.19058,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-06-24,6,1044.32029689
-17.960115,146.19058,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2016,2016-07-04,7,1022.1152609149998
-17.9601167,146.1905167,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-04-19,4,1019.8746388925
-17.9601167,146.1905667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-05-11,5,1484.2988111625
-17.96015,146.1905667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-04-13,4,990.9074999999999
-17.96015,146.1906833,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-04-27,4,1268.5569889424999
-17.96015,146.19075,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2022,2022-06-06,6,950.7907600000001
-17.9601667,146.1902167,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2018-12-05,12,873.2997816574999
-17.9601667,146.1905,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2022,2021-10-01,10,928.1500249999999
-17.9601667,146.1909333,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-03-21,3,1062.37931583
-17.9602,146.1906833,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-03-30,3,1220.9548736325
-17.9602,146.1909667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-03-28,3,1004.0595449999998
-17.96025,146.1903333,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-03-08,3,1015.9304066574999
-17.9602667,146.1905333,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-03-06,3,915.8387800274999
-17.9602833,146.1906167,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-04-08,4,1154.73754
-17.9603,146.1905,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-09-18,9,930.4147591049998
-17.9603333,146.1905833,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-09-28,9,948.9179448249998
-17.9604167,146.19035,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2016-12-19,12,1313.1359355525
-17.9604333,146.1904167,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-06-10,6,998.0540450000001
-17.9604833,146.1905833,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2018-10-11,10,980.898313315
-17.9605,146.1898333,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-02-10,2,1115.3714875
-17.9605167,146.1908667,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-02-13,2,1026.8580144574998
-17.96055,146.1906,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2021-12-10,12,865.1223024999999
-17.9605833,146.1907833,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2020-10-21,10,919.8324074999999
-17.9613167,146.1845,Dunk Island South East,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2015,2015-03-26,3,959.3715985649999
-17.97265,146.1328333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2017-12-08,12,1001.4824348124998
-17.9733333,146.115,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-02-12,2,1223.140185
-17.9744667,146.1187333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-06-10,6,1010.8457599999999
-17.975,146.115,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-02-10,2,1421.3016866849998
-17.975,146.1161667,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-09-30,9,1061.8624825
-17.9750833,146.1163833,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2018-12-05,12,878.304375
-17.9751333,146.1166667,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-04-27,4,1308.8927194999999
-17.9751667,146.11715,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-02-05,2,1126.03125
-17.9751667,146.1183333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-02-10,2,1459.756885
-17.9751833,146.11695,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-03-28,3,1110.5370599999999
-17.9753,146.11665,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2018-10-11,10,920.8433433425
-17.9753,146.1170333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2015,2015-03-26,3,1136.24528429
-17.97535,146.1166333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-04-08,4,1260.79467
-17.9754333,146.11605,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2020,2019-10-10,10,950.8708433424999
-17.9754667,146.1158,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-05-11,5,1473.2212760550003
-17.9754667,146.1161167,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-03-21,3,1377.8925514199998
-17.9754667,146.1164167,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2016,2016-07-04,7,1494.7244792725003
-17.975467,146.116417,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-06-24,6,1334.23280664
-17.9754833,146.1161333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2016-12-19,12,1094.5093113525
-17.9754833,146.1167667,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-03-08,3,1233.6297816575
-17.9754833,146.11685,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-09-28,9,941.4469226599999
-17.9755,146.1164667,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-04-13,4,1075.9853766299998
-17.9755083,146.1167167,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2019-05-26,5,1471.3474699724998
-17.9755167,146.1164333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-03-30,3,1360.6941206299998
-17.9755667,146.1163167,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2015-12-10,12,1049.748488175
-17.9756,146.1163167,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-03-06,3,1073.4831249999997
-17.9756,146.11635,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-09-19,9,923.3309115249999
-17.9756167,146.11675,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2020-12-09,12,913.736825
-17.9756167,146.1169667,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2022,2022-06-06,6,1060.6013274999998
-17.9756333,146.1166333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2016-10-11,10,1363.2188628575
-17.97565,146.1162333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-02-13,2,909.0214565375
-17.97565,146.1164333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2018,2018-05-11,5,1069.8161667
-17.9757,146.1163167,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2019-12-06,12,913.3364683424999
-17.9757,146.1165333,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2021-12-10,12,933.8852775000001
-17.9757,146.1166167,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2020-10-21,10,922.3547175
-17.9760333,146.1165,Between Tam O'Shanter and Timana,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-02-06,2,1037.4420776299999
-18.0127167,146.1339167,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2022,2022-06-06,6,1058.229155
-18.0133333,146.1331667,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-02-10,2,1458.836061685
-18.0133333,146.1333333,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-02-12,2,1307.75768
-18.0135,146.1343333,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-09-30,9,966.64528
-18.01375,146.1337167,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-02-06,2,1018.0869516799999
-18.0137833,146.1342,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-03-21,3,1339.01282431
-18.0138333,146.133,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-02-10,2,1327.9661875
-18.0138667,146.1332667,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2015-12-10,12,908.0046052774999
-18.0138667,146.13355,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-03-30,3,1221.2280938549998
-18.0138833,146.1341,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-06-10,6,987.8747225
-18.0139167,146.1337833,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2018,2018-05-11,5,1045.7970193125
-18.0139317,146.133485,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2016,2016-07-04,7,1314.4623703374998
-18.013932,146.133485,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-06-24,6,1035.482663145
-18.0139333,146.1334833,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-05-11,5,1463.759130365
-18.0140167,146.1335167,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-04-19,4,1106.8281532825
-18.0140833,146.1342167,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2020,2019-10-10,10,935.8570933424999
-18.0141,146.13355,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-04-13,4,980.8983733700001
-18.0141,146.1339333,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2017-12-08,12,984.599623075
-18.0141333,146.1330833,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2019-05-26,5,1268.6618749999998
-18.0141333,146.1337167,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-02-05,2,1171.0724999999998
-18.01415,146.1339667,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-04-08,4,1241.33685
-18.0142167,146.1335,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-03-28,3,1084.3230525
-18.0142167,146.1338833,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-02-13,2,947.0088864575001
-18.0142167,146.1341,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-04-27,4,1340.2059670224999
-18.01425,146.1343,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-03-06,3,1015.9304366849998
-18.0142833,146.13375,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2019-12-06,12,880.8066566575
-18.0142833,146.134,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2018-12-05,12,828.25850163
-18.0142833,146.1340333,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-03-08,3,1108.515188315
-18.01445,146.1341667,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2018-10-11,10,983.400625
-18.0145,146.1334667,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2016-10-11,10,1029.43422382
-18.0145167,146.13395,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2021-12-10,12,980.3077925
-18.0146,146.1335833,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2016-12-19,12,1108.4502688599998
-18.0147167,146.1337333,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2020-10-21,10,915.2081724999999
-18.01475,146.1335333,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-09-19,9,949.896240775
-18.0147833,146.13355,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2020-12-09,12,925.867935
-18.01485,146.13405,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-09-28,9,919.5793957849999
-18.0224833,146.1412,Bedarra,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2015,2015-03-26,3,1057.53672085
-18.0216667,146.075,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-02-11,2,1387.03028
-18.02205,146.0745667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-03-06,3,1188.588561685
-18.02215,146.07475,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-02-05,2,1233.6297816575
-18.0221667,146.0753667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-05-11,5,1566.8937738724999
-18.0221833,146.0746,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2018-12-05,12,848.276875
-18.0222833,146.0742333,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2021-04-08,4,1273.76655
-18.0223167,146.07455,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2020,2019-10-10,10,1028.441875
-18.0223333,146.0746833,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2019-05-26,5,1458.8360316575
-18.0223333,146.0755,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2020,2020-07-12,7,1201.1
-18.0223333,146.0766667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-02-10,2,1481.3566566575
-18.0223667,146.0743,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-02-13,2,905.7500504949999
-18.0224333,146.0749167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2018-04-19,4,1245.450437335
-18.02245,146.0739333,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2019-12-06,12,948.3685616849998
-18.0225,146.0745833,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2020-10-21,10,1087.2357200000001
-18.0225333,146.0745,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2022,2022-06-05,6,978.2659225
-18.02255,146.0744167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-03-28,3,1240.916465
-18.0225667,146.07435,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-03-21,3,1312.7200546774998
-18.0225667,146.0748167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-02-06,2,1043.943932205
-18.0225833,146.0741333,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2017-09-28,9,1096.2795525875
-18.0226,146.0749333,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2018,2018-05-11,5,1222.3368592924999
-18.0226333,146.0747333,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2019,2019-03-08,3,1273.666438315
-18.02265,146.0746667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2019,2018-10-11,10,1013.4281249999999
-18.0226667,146.0744833,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2017-04-27,4,1399.64807572
-18.0226667,146.07465,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2020,2020-04-13,4,1123.5289683424999
-18.0226833,146.0743167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-06-09,6,1093.421385
-18.0227,146.0744833,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2015-12-10,12,1092.3786500349997
-18.02275,146.0749667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2016,2016-03-30,3,1318.7789435724999
-18.0227833,146.0748167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2015,2015-03-26,3,1097.0684350675
-18.0227833,146.0748167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-06-24,6,1347.903666785
-18.0227833,146.0748167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2016,2016-07-04,7,1474.3564656925
-18.0227833,146.0748167,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2018,2017-12-08,12,1141.0524768474997
-18.0227999,146.0744326,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2015,2015-02-17,2,1335.7536995149999
